Taste,Aluminum,Fluoride,Fizziness
60.761,88.215,89.626,68.028
61.162,88.951,85.877,71.463
62.976,90.771,91.831,70.511
66.118,93.197,88.465,83.248
63.632,82.746,96.431,83.202
57.027,89.672,87.974,78.220
57.875,89.029,96.712,82.183
64.589,90.584,90.196,81.106
67.915,89.907,99.247,80.231
65.528,101.636,101.581,73.338
53.680,98.206,95.545,77.616
51.892,99.574,96.843,79.511
54.289,90.059,91.286,76.748
63.805,84.904,95.813,66.909
57.325,96.687,96.181,77.034
54.484,90.195,86.824,80.549
67.352,86.024,91.950,76.509
64.310,90.079,91.780,76.208
63.111,88.523,91.168,75.601
60.309,88.650,94.543,77.611
56.115,91.740,92.475,74.013
62.772,98.705,85.418,81.860
61.576,85.744,96.642,79.768
63.377,93.352,85.119,86.202
57.033,87.879,83.828,77.668
57.057,87.657,95.174,83.669
60.649,91.964,88.947,81.666
57.049,88.400,82.417,80.540
49.865,80.745,87.903,80.964
65.859,87.599,93.629,76.465
60.916,86.504,82.578,81.190
56.771,87.416,85.245,78.634
61.200,85.816,86.789,84.564
56.790,89.195,91.067,83.041
62.741,85.570,86.720,78.597
57.583,79.767,85.106,81.401
65.331,87.474,87.843,76.530
67.777,91.364,93.424,72.360
61.955,85.236,91.298,79.801
63.319,87.740,85.964,73.145
61.358,90.105,90.656,74.485
67.229,79.275,92.215,71.428
67.470,85.433,92.399,71.240
54.999,91.644,86.771,83.096
63.983,93.297,96.228,81.276
47.360,97.672,89.175,74.593
61.016,84.359,85.644,80.796
59.955,83.667,90.705,83.370
53.806,102.134,90.412,74.598
66.209,94.249,89.192,82.618
60.762,91.808,74.960,76.089
61.071,86.411,89.007,81.658
61.643,87.739,84.017,82.178
52.187,98.353,85.060,87.732
61.887,85.147,100.957,81.669
55.933,95.561,97.627,79.378
59.651,89.807,93.596,72.629
60.384,92.972,89.351,73.827
64.592,89.599,82.719,77.090
49.295,91.975,84.964,77.932
59.819,89.227,90.488,76.087
69.193,93.639,95.518,72.364
61.751,94.164,88.706,80.532
59.661,80.130,83.690,76.450
59.020,77.448,87.280,72.282
61.990,90.700,89.995,84.051
55.869,93.526,88.268,68.081
55.644,83.122,78.444,73.385
53.975,91.470,95.389,83.427
55.134,86.588,84.948,81.425
57.080,84.798,86.697,77.831
58.506,88.292,101.373,74.716
61.879,89.623,86.588,79.991
65.897,79.555,92.682,74.179
52.979,90.221,89.496,81.625
54.775,106.926,97.977,77.405
60.981,93.314,92.506,76.070
66.559,88.699,82.628,76.912
60.944,82.134,95.856,76.336
64.554,90.836,83.080,75.034
60.051,94.506,95.455,78.058
60.985,84.310,89.389,73.287
58.344,90.287,93.737,81.264
64.445,95.099,104.731,77.393
64.360,87.116,97.002,73.841
58.544,83.414,92.043,75.762
63.162,95.854,91.666,76.313
57.820,83.663,82.746,77.949
71.478,87.274,83.578,85.994
64.662,83.067,96.265,78.195
55.434,96.153,93.068,73.498
59.887,83.682,98.852,70.618
58.064,84.117,87.941,72.695
58.818,92.910,88.522,75.260
57.492,85.489,93.302,79.249
60.969,94.537,82.940,80.869
64.420,89.428,93.484,83.615
59.963,93.901,91.267,84.792
65.330,92.322,80.882,76.639
56.942,81.121,89.459,75.239
47.556,93.387,87.735,80.811
51.625,90.561,87.836,86.010
61.773,88.622,89.584,68.648
61.627,98.590,93.252,81.159
51.743,86.128,90.641,77.182
59.092,99.929,83.759,77.498
56.229,89.223,89.667,66.057
55.814,94.785,92.606,77.563
61.714,96.459,101.381,83.047
61.373,78.767,86.572,76.449
67.138,82.964,90.837,76.196
59.167,89.779,88.234,80.672
55.218,84.351,96.515,75.233
66.343,83.654,95.681,81.069
51.992,82.464,89.821,87.702
54.059,82.256,96.291,74.011
65.467,98.573,89.427,84.625
58.836,87.534,96.225,76.527
62.663,95.082,93.569,81.104
60.772,93.435,89.773,83.005
59.664,85.356,90.831,79.206
59.066,83.334,90.473,70.189
64.854,102.153,92.564,86.883
55.832,90.921,85.758,77.657
54.528,85.508,93.635,75.435
59.354,92.555,96.284,81.827
64.071,101.672,103.061,80.315
61.172,89.157,93.364,86.305
52.578,84.464,89.442,74.839
56.672,87.207,81.766,89.451
65.148,89.441,89.067,78.672
64.304,93.159,93.825,79.286
61.668,92.648,91.793,73.381
67.988,95.271,95.110,77.684
64.955,101.616,92.623,71.671
55.696,82.849,88.447,73.071
53.743,86.786,95.283,85.475
63.445,90.672,88.522,66.246
58.389,94.381,96.452,82.691
53.471,87.289,90.282,74.562
56.931,84.334,98.638,81.941
73.525,89.816,94.811,83.138
54.568,88.178,104.719,71.195
52.185,89.769,99.336,88.924
57.668,85.352,81.284,77.673
55.379,92.601,83.521,74.661
63.116,88.898,88.751,80.712
60.077,82.890,92.725,72.589
62.989,82.791,93.502,79.231
53.026,93.083,84.298,78.626
61.889,88.359,100.124,75.698
65.468,88.405,73.975,81.632
63.798,97.427,86.569,77.009
57.383,92.179,93.164,87.037
68.789,85.107,89.145,90.714
52.560,89.711,98.412,75.758
55.195,82.552,88.041,72.765
54.554,96.039,94.516,80.736
56.430,84.328,91.047,84.646
56.169,91.786,86.972,81.403
67.812,82.214,96.590,78.460
60.953,87.918,93.696,77.732
59.068,92.441,90.333,79.969
61.325,87.517,87.551,84.248
62.308,95.355,79.877,83.232
56.218,97.008,95.168,84.084
62.070,87.401,94.603,79.264
60.639,82.367,89.887,75.214
61.296,96.578,85.071,82.033
55.149,93.173,94.068,74.255
60.575,85.209,90.924,87.569
59.739,81.253,94.224,74.510
66.442,85.152,88.891,74.284
66.742,84.122,96.397,76.368
59.073,96.376,91.906,72.288
65.303,94.251,94.424,80.107
60.783,85.739,92.773,80.740
62.351,96.251,89.798,79.855
65.388,86.561,89.901,83.437
60.796,97.694,89.477,81.273
59.788,84.987,91.137,76.394
60.241,83.874,86.773,72.922
63.136,87.369,98.351,66.916
70.328,85.227,86.264,82.252
58.105,88.060,81.161,75.812
48.123,98.034,91.362,73.455
66.223,83.401,89.520,80.032
55.432,92.752,87.165,69.692
61.595,87.515,89.961,84.122
58.742,88.234,97.099,82.528
61.127,89.876,85.195,78.317
49.454,87.870,91.390,77.339
60.280,83.884,97.508,82.884
59.795,96.520,87.169,73.658
58.758,82.274,105.266,76.864
72.534,87.238,92.671,93.954
60.174,94.518,90.573,78.181
59.506,91.915,95.366,81.457
56.251,90.892,83.408,69.862
64.132,94.547,99.776,72.323
63.117,97.950,84.090,80.156
57.934,88.789,91.553,72.810
60.592,86.351,87.615,71.741
59.547,91.972,96.505,78.565
70.074,87.689,89.515,82.743
63.520,84.819,85.960,75.486
66.180,93.063,95.741,72.715
48.161,84.145,89.989,64.030
64.601,87.655,90.602,80.749
62.987,73.676,92.791,75.473
46.449,90.751,82.076,82.502
71.314,89.754,93.827,74.310
57.390,92.549,93.900,74.231
62.151,90.775,84.237,79.847
54.963,93.942,92.965,81.864
61.471,88.769,73.769,80.453
62.313,87.692,95.181,80.801
52.964,85.870,87.800,70.933
57.125,93.626,82.581,72.751
60.507,92.586,91.978,81.519
52.592,95.195,89.211,77.297
58.224,85.886,92.004,68.552
61.876,94.783,94.739,80.831
54.821,96.467,96.222,73.169
50.083,91.866,79.821,69.415
62.700,85.711,90.262,89.974
64.774,89.057,93.860,81.447
59.127,95.696,90.800,80.384
58.434,86.055,93.567,80.550
54.379,93.687,82.773,75.332
61.673,91.230,89.130,82.985
60.708,87.146,97.282,82.664
61.245,91.412,93.003,67.599
53.488,93.518,92.079,71.123
49.478,99.168,85.022,77.163
64.073,86.689,84.792,74.795
62.352,89.723,82.225,67.776
63.581,97.541,91.280,87.062
60.093,86.249,89.777,87.037
75.023,83.177,92.702,77.650
58.438,94.748,81.666,77.258
59.770,85.201,93.650,92.579
57.118,94.118,96.294,74.900
56.247,89.606,81.982,79.046
61.669,95.591,92.602,72.945
64.824,92.578,91.089,80.926
57.209,81.555,87.541,72.099
56.130,90.446,89.742,76.970
65.865,88.537,95.986,81.949
59.934,95.353,87.121,78.315
51.485,82.860,88.916,79.091
63.134,92.397,86.184,76.830
56.643,91.485,90.379,78.593
63.831,92.651,90.293,76.620
64.345,96.107,96.152,83.451
58.525,96.469,93.181,78.069
60.708,87.342,82.365,79.391
65.311,94.854,86.718,76.103
57.353,92.284,89.270,72.475
54.242,92.571,90.408,73.402
51.204,97.457,95.066,82.206
47.861,96.633,92.010,76.975
66.113,92.769,83.618,76.394
57.900,88.429,85.208,70.929
63.154,96.294,92.507,71.403
61.058,93.817,86.687,77.019
63.196,88.777,91.278,72.709
66.499,91.450,88.866,73.578
55.722,91.012,94.367,81.432
61.245,93.905,94.614,80.125
56.464,95.370,83.993,84.677
51.248,96.028,81.411,74.592
54.358,94.159,97.514,79.495
59.149,90.774,88.805,78.495
55.779,90.405,89.401,81.603
54.098,91.897,89.660,80.325
63.083,82.424,80.910,83.403
61.136,81.378,90.943,82.841
49.298,93.521,92.402,80.950
52.433,91.810,92.115,69.956
51.771,87.679,87.515,76.906
60.127,85.459,91.022,68.095
58.015,87.519,92.768,92.365
56.793,88.137,89.410,75.132
61.568,87.297,92.849,83.792
62.229,99.218,94.454,77.065
56.371,80.750,85.288,70.876
57.161,87.310,92.188,79.132
55.847,82.169,89.319,72.864
54.841,90.064,93.711,76.713
63.947,88.706,85.457,79.318
51.799,83.546,91.308,73.650
57.283,92.810,100.833,79.087
60.082,84.575,91.260,81.002
61.360,92.754,96.033,82.477
52.414,98.365,93.490,78.979
60.400,91.742,96.291,82.634
63.236,91.253,91.607,79.187
55.433,87.555,81.641,78.587
56.173,83.206,90.640,72.193
62.740,98.647,95.203,77.394
59.991,86.422,85.749,80.178
55.486,81.063,94.708,75.019
53.312,86.415,88.512,86.181
62.953,83.985,86.003,78.718
57.741,91.508,95.372,80.938
57.461,85.562,91.070,77.170
60.430,83.638,97.629,81.338
58.217,91.716,93.175,81.520
61.956,97.268,84.422,86.904
60.924,90.134,92.820,65.622
56.498,98.679,95.353,78.596
52.897,88.849,85.683,81.088
61.958,90.359,93.273,76.671
63.020,97.215,86.893,80.956
54.426,79.340,82.668,82.675
54.839,90.899,95.560,77.483
62.697,95.239,90.268,83.494
50.733,90.754,87.102,81.631
58.687,90.972,89.625,78.083
58.539,95.282,85.317,80.644
56.934,92.374,94.367,74.229
47.994,94.347,88.077,73.295
67.929,94.907,89.987,71.364
62.500,94.315,89.517,69.202
55.374,87.248,91.725,79.766
56.506,98.532,81.465,80.205
57.281,88.105,91.772,72.727
53.062,82.196,97.655,77.279
62.591,81.894,97.924,77.440
58.610,82.659,93.875,78.167
55.540,83.418,92.839,68.798
58.620,86.762,93.030,75.649
64.272,92.883,84.350,76.612
60.105,79.328,89.812,81.428
61.155,94.774,84.519,79.887
71.721,92.052,97.324,78.291
59.257,98.439,82.494,71.990
68.191,90.548,87.306,81.808
56.774,90.300,87.485,82.716
61.522,85.400,87.192,79.870
56.212,97.007,77.607,78.710
67.404,89.599,82.677,75.988
64.928,97.742,98.431,78.208
60.514,86.010,96.309,77.413
64.352,93.748,92.923,79.172
59.734,87.392,96.341,73.923
62.766,87.392,91.561,79.161
53.644,94.578,83.201,79.627
59.828,86.439,97.866,80.311
56.376,90.681,93.597,80.150
63.971,88.119,89.408,76.793
61.797,86.422,87.237,75.100
66.568,101.491,88.654,80.081
61.855,87.125,89.059,81.503
65.244,89.402,94.716,72.506
59.274,86.348,90.800,84.196
59.761,89.676,92.401,81.617
56.367,82.372,82.306,81.486
61.811,85.421,91.677,79.655
68.271,90.864,89.849,73.098
68.575,92.919,92.267,79.400
70.213,89.793,89.417,79.169
58.470,81.112,87.657,82.827
65.424,88.669,91.415,66.603
56.214,89.335,89.562,80.908
62.967,87.117,80.539,77.799
61.930,95.414,91.993,76.556
62.948,95.622,94.831,85.025
65.826,90.188,86.314,74.022
60.814,87.753,93.652,68.238
57.075,91.272,95.294,78.975
59.860,87.309,91.176,84.133
61.643,85.897,89.472,79.690
56.084,93.767,86.810,71.759
66.094,94.692,85.508,76.973
58.257,91.274,95.188,70.557
56.391,96.228,83.338,69.791
60.694,85.951,84.416,79.296
57.660,81.525,91.767,74.656
60.034,96.644,101.489,72.341
63.128,94.478,88.584,80.029
65.325,86.754,92.730,70.371
56.746,83.082,89.801,75.610
58.056,92.282,86.653,74.989
54.280,83.724,87.095,80.946
63.875,98.204,101.739,70.857
65.031,82.958,83.999,73.696
70.608,99.333,86.241,76.735
61.751,90.712,87.145,83.993
54.139,91.286,97.265,78.555
52.993,91.581,89.109,75.587
61.291,84.893,89.496,73.636
55.012,85.484,88.248,80.206
53.103,84.574,89.166,67.854
68.280,92.863,79.320,86.096
62.905,98.128,90.983,79.250
67.409,88.636,90.840,81.778
58.221,93.667,80.804,78.899
53.375,87.609,81.455,73.529
56.837,92.921,80.495,78.530
58.550,83.227,90.378,86.430
55.566,90.918,92.898,79.219
57.238,96.458,93.897,74.804
58.928,93.995,87.523,74.559
65.744,82.852,91.773,81.418
62.059,100.113,91.239,85.112
53.327,87.507,83.150,82.878
58.090,94.344,95.180,83.442
62.309,97.697,96.184,74.913
59.060,87.161,72.909,79.744
62.264,86.396,91.718,76.228
50.755,81.769,85.356,78.644
57.655,91.091,91.703,80.338
64.444,96.541,91.818,74.597
61.050,91.765,93.081,78.056
66.299,82.678,94.477,74.940
60.577,85.906,96.360,76.804
60.099,92.414,89.843,78.649
61.670,94.996,93.034,80.310
59.559,86.985,78.966,74.002
55.529,87.186,86.654,86.739
58.809,85.739,93.067,78.554
57.033,95.050,91.916,72.860
68.627,90.320,88.428,72.400
52.300,85.979,93.707,79.365
61.876,95.172,83.299,73.695
54.591,94.234,84.018,80.267
57.162,87.269,92.477,80.145
57.479,91.376,89.392,78.552
52.435,97.737,88.855,80.350
61.406,96.492,87.077,88.211
66.676,88.280,92.331,81.719
54.114,94.117,84.244,76.155
54.253,92.941,89.561,78.448
59.335,85.425,85.705,80.864
55.329,89.101,87.054,76.206
59.402,90.230,94.820,85.152
56.574,95.395,90.581,83.701
69.235,85.353,80.209,88.466
52.105,85.915,77.394,73.636
61.873,95.665,93.600,72.328
55.444,91.084,95.045,75.463
64.511,86.817,83.055,83.403
61.521,83.591,91.868,76.112
60.192,85.495,93.248,81.305
63.652,97.789,83.669,78.275
55.675,90.787,92.006,68.995
75.690,90.242,92.692,79.282
56.073,94.840,93.713,81.214
64.831,89.835,88.306,76.355
60.689,89.436,88.604,72.895
65.263,82.274,88.802,88.151
56.445,93.439,95.153,78.555
70.383,95.193,86.724,77.074
61.496,94.290,91.478,75.952
69.610,87.596,95.772,84.558
62.667,92.463,83.486,69.547
66.165,83.226,91.435,75.875
58.781,90.678,91.909,75.640
56.689,84.445,92.512,73.923
59.197,95.243,90.849,82.857
66.811,89.396,88.816,72.185
68.675,89.188,96.796,71.319
63.048,87.847,86.973,77.745
60.928,90.602,94.216,75.840
68.194,93.473,83.706,76.121
63.578,87.248,80.917,85.577
58.651,81.518,94.386,76.860
57.111,86.881,88.269,77.513
57.189,95.575,92.692,75.406
53.716,84.964,87.031,69.466
66.697,92.207,92.200,80.650
59.052,102.093,85.575,78.058
58.858,86.284,93.074,77.604
59.425,90.626,89.979,70.628
63.231,95.097,86.604,69.786
62.799,89.493,85.589,79.343
53.394,89.097,86.648,78.816
56.100,97.593,91.234,75.780
54.536,87.585,89.403,81.586
60.384,85.854,86.034,83.404
60.698,81.489,92.230,87.404
63.308,84.317,85.630,77.670
64.867,80.313,88.160,79.863
55.431,89.628,94.927,78.069
51.440,89.030,89.189,79.396
64.017,96.161,90.047,68.436
64.531,96.971,92.422,86.429
57.463,91.189,83.731,78.722
56.469,80.840,91.603,78.051
60.466,90.010,87.441,85.431
57.217,90.782,100.019,71.086
63.815,101.736,89.839,77.298
50.526,89.508,96.083,87.989
60.058,87.820,86.456,81.085
70.391,76.829,87.613,75.412
54.407,88.190,89.609,70.356
61.640,80.166,91.561,76.230
60.354,88.437,87.373,74.138
58.590,85.321,93.049,80.872
51.523,96.854,89.634,75.301
57.684,93.605,89.690,71.110
62.089,81.046,95.311,82.226
56.547,98.465,93.389,72.654
60.747,87.104,83.888,78.014
60.469,94.661,85.771,69.870
58.240,94.342,92.243,81.995
64.542,86.545,91.164,77.641
62.708,89.235,86.447,79.917
57.389,90.964,88.917,75.787
57.253,93.503,91.641,78.889
58.936,102.592,97.091,81.861
60.740,89.381,81.901,83.500
64.235,95.550,89.001,77.381
62.867,88.270,95.553,81.468
71.531,94.787,92.544,81.671
63.809,87.184,87.210,87.153
56.139,91.567,89.811,82.113
59.603,95.089,87.173,76.704
66.325,86.889,84.183,81.099
59.979,90.643,91.564,81.139
53.542,95.730,86.706,74.423
62.776,89.270,91.031,70.897
60.289,89.440,86.194,76.514
61.721,88.292,83.982,80.968
60.610,83.864,87.544,78.088
64.933,87.629,83.026,78.881
61.509,94.800,93.746,81.262
55.935,95.215,92.152,81.347
63.724,88.513,92.701,74.761
58.223,90.206,106.282,78.863
59.571,91.673,98.119,79.916
58.585,86.252,99.520,75.803
60.122,93.976,97.188,75.602
64.023,93.179,96.933,77.908
62.015,85.300,89.568,71.016
61.286,91.173,87.722,70.232
52.898,94.865,86.989,73.230
65.704,96.374,89.788,79.761
67.873,92.114,87.880,76.672
59.306,88.900,86.694,78.121
58.753,81.821,84.599,75.595
55.349,96.691,93.960,71.165
54.983,99.558,88.156,76.414
55.313,91.691,89.380,78.103
61.276,97.657,94.913,72.573
55.336,95.811,96.126,74.426
56.629,96.660,95.678,77.395
59.428,86.101,91.515,83.206
64.839,90.966,86.269,78.133
58.671,94.092,85.605,85.070
58.626,91.434,87.865,72.177
59.640,84.510,89.195,74.081
58.603,91.888,86.352,73.885
59.319,89.866,83.323,75.118
66.543,91.377,87.862,77.772
57.147,94.942,89.820,84.286
64.048,91.141,92.962,79.158
64.279,85.788,89.202,87.755
51.557,91.775,92.498,77.770
64.038,86.143,93.973,72.524
55.309,86.746,92.103,64.871
63.218,87.753,85.726,75.054
52.689,89.067,86.799,77.648
57.121,89.033,80.052,68.081
61.146,95.065,89.966,84.275
50.537,84.318,93.268,79.359
64.275,81.153,85.119,76.019
61.350,84.921,83.915,81.293
52.271,99.442,81.219,82.905
60.986,83.003,98.910,76.516
59.601,94.847,98.458,73.590
59.924,87.837,91.596,81.387
66.461,90.825,84.476,83.128
58.473,100.846,88.477,78.118
71.299,86.605,86.907,77.734
56.592,96.691,92.854,81.695
70.367,89.144,90.822,83.973
63.983,99.805,98.504,76.277
60.005,91.556,85.108,76.460
64.494,88.743,97.087,75.317
66.454,86.129,90.842,75.702
54.349,82.493,87.791,79.943
58.329,85.820,85.679,73.636
56.226,79.424,86.060,73.622
66.082,91.994,92.078,75.865
63.189,90.801,93.074,81.398
47.274,89.788,94.260,73.346
57.648,92.828,96.803,74.673
61.579,92.600,88.940,75.732
59.728,97.064,86.782,79.955
64.312,84.379,88.165,79.177
55.623,89.668,86.939,78.781
63.749,93.917,87.948,83.449
59.861,83.018,89.514,79.205
55.680,84.433,93.844,75.747
65.772,99.925,92.194,82.622
64.349,85.084,94.283,69.538
63.664,88.665,91.539,79.103
57.760,87.333,83.720,81.730
59.031,93.270,87.090,79.234
55.003,90.431,90.868,74.299
65.399,97.480,85.453,79.594
59.909,83.961,86.972,78.174
57.269,87.835,84.455,77.024
64.405,93.423,93.583,75.312
54.492,94.273,90.231,80.950
57.335,81.985,90.230,83.060
56.708,93.370,88.858,87.370
57.142,84.754,86.276,78.998
59.195,92.792,98.675,72.595
60.631,89.303,77.430,71.010
55.550,87.770,83.212,80.186
57.502,91.738,88.866,84.519
71.666,92.604,91.911,87.956
58.442,96.090,95.556,79.115
55.225,87.568,89.031,75.563
53.022,86.417,86.372,80.602
68.679,87.939,90.223,77.096
54.252,88.328,103.311,75.065
53.963,83.931,87.681,79.517
66.754,84.426,88.054,73.760
57.698,95.759,88.431,83.509
55.087,90.108,90.800,76.486
59.243,81.393,91.547,72.031
60.420,96.243,86.750,72.480
62.029,87.894,91.818,77.922
65.268,101.611,89.517,75.521
50.471,98.890,85.116,94.219
57.087,97.459,96.330,83.228
62.244,96.199,101.182,77.614
69.955,89.128,92.516,92.595
65.259,93.102,97.554,69.651
63.350,94.597,91.978,80.456
52.429,90.087,84.867,74.054
